/bin/bash: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
START TIME: Sun May 25 17:18:07 CEST 2025 --sl 4096
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
/usr/bin/bash: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
/users/ahkhan/.bashrc: line 33: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
2025-05-25 17:18:25,746 - root - INFO - Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=4096, batch_size=1, fused_optimizer=True, learning_rate=5e-05, lr_warmup_steps=100, training_steps=1000, logging_frequency=5, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, output_dir='/iopsstor/scratch/cscs/ahkhan/project/output/data', fp8_train=True, fp8_recipe='tensorwise', attention_backend='none', job_name='fp8-tensorwise')
2025-05-25 17:18:25,747 - root - INFO - Setting up DataLoaders...
2025-05-25 17:18:34,435 - root - INFO - Setting up Model...
2025-05-25 17:19:10,107 - root - INFO - Converting model to float8, using recipe: tensorwise
2025-05-25 17:19:10,129 - root - INFO - Starting training!
2025-05-25 17:21:40,795 - root - INFO - Time: 2025-05-25 17:21:40 | Step: 175 | Loss: 7.51 | Tokens per second: 4749.21 | Training tokens per second (%): 19.59 | MFU (%): 24.75 | TFLOPs: 244.78
2025-05-25 17:21:45,064 - root - INFO - Time: 2025-05-25 17:21:45 | Step: 180 | Loss: 7.04 | Tokens per second: 4856.61 | Training tokens per second (%): 14.69 | MFU (%): 25.31 | TFLOPs: 250.32
2025-05-25 17:21:49,330 - root - INFO - Time: 2025-05-25 17:21:49 | Step: 185 | Loss: 7.63 | Tokens per second: 4859.37 | Training tokens per second (%): 13.71 | MFU (%): 25.32 | TFLOPs: 250.46
2025-05-25 17:21:53,604 - root - INFO - Time: 2025-05-25 17:21:53 | Step: 190 | Loss: 7.23 | Tokens per second: 4850.29 | Training tokens per second (%): 21.21 | MFU (%): 25.28 | TFLOPs: 249.99
2025-05-25 17:21:57,921 - root - INFO - Time: 2025-05-25 17:21:57 | Step: 195 | Loss: 7.52 | Tokens per second: 4801.61 | Training tokens per second (%): 42.67 | MFU (%): 25.02 | TFLOPs: 247.48
2025-05-25 17:22:02,192 - root - INFO - Time: 2025-05-25 17:22:02 | Step: 200 | Loss: 7.96 | Tokens per second: 4853.25 | Training tokens per second (%): 16.92 | MFU (%): 25.29 | TFLOPs: 250.14
2025-05-25 17:22:06,458 - root - INFO - Time: 2025-05-25 17:22:06 | Step: 205 | Loss: 6.93 | Tokens per second: 4860.37 | Training tokens per second (%): 9.70 | MFU (%): 25.33 | TFLOPs: 250.51
2025-05-25 17:22:10,732 - root - INFO - Time: 2025-05-25 17:22:10 | Step: 210 | Loss: 7.34 | Tokens per second: 4850.69 | Training tokens per second (%): 19.35 | MFU (%): 25.28 | TFLOPs: 250.01
2025-05-25 17:22:14,999 - root - INFO - Time: 2025-05-25 17:22:14 | Step: 215 | Loss: 7.16 | Tokens per second: 4858.56 | Training tokens per second (%): 12.01 | MFU (%): 25.32 | TFLOPs: 250.42
2025-05-25 17:22:19,265 - root - INFO - Time: 2025-05-25 17:22:19 | Step: 220 | Loss: 7.40 | Tokens per second: 4858.52 | Training tokens per second (%): 12.01 | MFU (%): 25.32 | TFLOPs: 250.41
2025-05-25 17:22:23,552 - root - INFO - Time: 2025-05-25 17:22:23 | Step: 225 | Loss: 7.22 | Tokens per second: 4835.73 | Training tokens per second (%): 25.42 | MFU (%): 25.20 | TFLOPs: 249.24
2025-05-25 17:22:27,815 - root - INFO - Time: 2025-05-25 17:22:27 | Step: 230 | Loss: 7.23 | Tokens per second: 4863.01 | Training tokens per second (%): 6.27 | MFU (%): 25.34 | TFLOPs: 250.65
2025-05-25 17:22:32,084 - root - INFO - Time: 2025-05-25 17:22:32 | Step: 235 | Loss: 7.54 | Tokens per second: 4855.78 | Training tokens per second (%): 13.84 | MFU (%): 25.31 | TFLOPs: 250.27
2025-05-25 17:22:36,372 - root - INFO - Time: 2025-05-25 17:22:36 | Step: 240 | Loss: 6.81 | Tokens per second: 4834.25 | Training tokens per second (%): 28.71 | MFU (%): 25.19 | TFLOPs: 249.16
2025-05-25 17:22:40,666 - root - INFO - Time: 2025-05-25 17:22:40 | Step: 245 | Loss: 7.10 | Tokens per second: 4827.71 | Training tokens per second (%): 31.89 | MFU (%): 25.16 | TFLOPs: 248.83
2025-05-25 17:22:44,972 - root - INFO - Time: 2025-05-25 17:22:44 | Step: 250 | Loss: 7.38 | Tokens per second: 4813.63 | Training tokens per second (%): 35.94 | MFU (%): 25.09 | TFLOPs: 248.10
2025-05-25 17:22:49,238 - root - INFO - Time: 2025-05-25 17:22:49 | Step: 255 | Loss: 7.99 | Tokens per second: 4859.35 | Training tokens per second (%): 11.16 | MFU (%): 25.32 | TFLOPs: 250.46
2025-05-25 17:22:53,532 - root - INFO - Time: 2025-05-25 17:22:53 | Step: 260 | Loss: 8.46 | Tokens per second: 4827.68 | Training tokens per second (%): 30.02 | MFU (%): 25.16 | TFLOPs: 248.82
2025-05-25 17:22:57,799 - root - INFO - Time: 2025-05-25 17:22:57 | Step: 265 | Loss: 7.25 | Tokens per second: 4858.39 | Training tokens per second (%): 12.67 | MFU (%): 25.32 | TFLOPs: 250.41
2025-05-25 17:23:02,071 - root - INFO - Time: 2025-05-25 17:23:02 | Step: 270 | Loss: 7.10 | Tokens per second: 4852.38 | Training tokens per second (%): 17.27 | MFU (%): 25.29 | TFLOPs: 250.10
2025-05-25 17:23:06,339 - root - INFO - Time: 2025-05-25 17:23:06 | Step: 275 | Loss: 7.18 | Tokens per second: 4857.49 | Training tokens per second (%): 13.21 | MFU (%): 25.31 | TFLOPs: 250.36
2025-05-25 17:23:10,635 - root - INFO - Time: 2025-05-25 17:23:10 | Step: 280 | Loss: 6.85 | Tokens per second: 4825.18 | Training tokens per second (%): 27.62 | MFU (%): 25.15 | TFLOPs: 248.70
2025-05-25 17:23:14,910 - root - INFO - Time: 2025-05-25 17:23:14 | Step: 285 | Loss: 7.53 | Tokens per second: 4849.79 | Training tokens per second (%): 21.59 | MFU (%): 25.27 | TFLOPs: 249.96
2025-05-25 17:23:19,178 - root - INFO - Time: 2025-05-25 17:23:19 | Step: 290 | Loss: 6.84 | Tokens per second: 4855.94 | Training tokens per second (%): 13.66 | MFU (%): 25.31 | TFLOPs: 250.28
2025-05-25 17:23:23,443 - root - INFO - Time: 2025-05-25 17:23:23 | Step: 295 | Loss: 6.83 | Tokens per second: 4860.56 | Training tokens per second (%): 11.15 | MFU (%): 25.33 | TFLOPs: 250.52
2025-05-25 17:23:27,761 - root - INFO - Time: 2025-05-25 17:23:27 | Step: 300 | Loss: 6.59 | Tokens per second: 4801.51 | Training tokens per second (%): 54.36 | MFU (%): 25.02 | TFLOPs: 247.48
2025-05-25 17:23:32,036 - root - INFO - Time: 2025-05-25 17:23:31 | Step: 305 | Loss: 8.24 | Tokens per second: 4848.87 | Training tokens per second (%): 21.34 | MFU (%): 25.27 | TFLOPs: 249.92
2025-05-25 17:23:36,306 - root - INFO - Time: 2025-05-25 17:23:36 | Step: 310 | Loss: 7.59 | Tokens per second: 4854.73 | Training tokens per second (%): 15.84 | MFU (%): 25.30 | TFLOPs: 250.22
2025-05-25 17:23:40,599 - root - INFO - Time: 2025-05-25 17:23:40 | Step: 315 | Loss: 6.87 | Tokens per second: 4828.43 | Training tokens per second (%): 28.90 | MFU (%): 25.16 | TFLOPs: 248.86
2025-05-25 17:23:44,889 - root - INFO - Time: 2025-05-25 17:23:44 | Step: 320 | Loss: 7.60 | Tokens per second: 4832.22 | Training tokens per second (%): 31.73 | MFU (%): 25.18 | TFLOPs: 249.06
2025-05-25 17:23:49,185 - root - INFO - Time: 2025-05-25 17:23:49 | Step: 325 | Loss: 7.02 | Tokens per second: 4824.95 | Training tokens per second (%): 27.17 | MFU (%): 25.14 | TFLOPs: 248.68
2025-05-25 17:23:53,474 - root - INFO - Time: 2025-05-25 17:23:53 | Step: 330 | Loss: 6.37 | Tokens per second: 4833.77 | Training tokens per second (%): 30.51 | MFU (%): 25.19 | TFLOPs: 249.14
2025-05-25 17:23:57,736 - root - INFO - Time: 2025-05-25 17:23:57 | Step: 335 | Loss: 7.77 | Tokens per second: 4864.12 | Training tokens per second (%): 6.10 | MFU (%): 25.35 | TFLOPs: 250.70
2025-05-25 17:24:02,005 - root - INFO - Time: 2025-05-25 17:24:01 | Step: 340 | Loss: 7.38 | Tokens per second: 4855.79 | Training tokens per second (%): 16.78 | MFU (%): 25.31 | TFLOPs: 250.27
2025-05-25 17:24:06,278 - root - INFO - Time: 2025-05-25 17:24:06 | Step: 345 | Loss: 7.25 | Tokens per second: 4851.33 | Training tokens per second (%): 19.16 | MFU (%): 25.28 | TFLOPs: 250.04
2025-05-25 17:24:10,551 - root - INFO - Time: 2025-05-25 17:24:10 | Step: 350 | Loss: 7.15 | Tokens per second: 4850.67 | Training tokens per second (%): 19.25 | MFU (%): 25.28 | TFLOPs: 250.01
2025-05-25 17:24:14,816 - root - INFO - Time: 2025-05-25 17:24:14 | Step: 355 | Loss: 7.18 | Tokens per second: 4860.78 | Training tokens per second (%): 9.23 | MFU (%): 25.33 | TFLOPs: 250.53
2025-05-25 17:24:19,096 - root - INFO - Time: 2025-05-25 17:24:19 | Step: 360 | Loss: 7.05 | Tokens per second: 4843.97 | Training tokens per second (%): 25.02 | MFU (%): 25.24 | TFLOPs: 249.66
2025-05-25 17:24:23,368 - root - INFO - Time: 2025-05-25 17:24:23 | Step: 365 | Loss: 6.89 | Tokens per second: 4852.60 | Training tokens per second (%): 20.51 | MFU (%): 25.29 | TFLOPs: 250.11
2025-05-25 17:24:27,636 - root - INFO - Time: 2025-05-25 17:24:27 | Step: 370 | Loss: 6.50 | Tokens per second: 4856.99 | Training tokens per second (%): 17.57 | MFU (%): 25.31 | TFLOPs: 250.34
2025-05-25 17:24:31,973 - root - INFO - Time: 2025-05-25 17:24:31 | Step: 375 | Loss: 7.60 | Tokens per second: 4779.16 | Training tokens per second (%): 56.57 | MFU (%): 24.91 | TFLOPs: 246.32
2025-05-25 17:24:36,287 - root - INFO - Time: 2025-05-25 17:24:36 | Step: 380 | Loss: 6.43 | Tokens per second: 4804.51 | Training tokens per second (%): 34.63 | MFU (%): 25.04 | TFLOPs: 247.63
2025-05-25 17:24:40,559 - root - INFO - Time: 2025-05-25 17:24:40 | Step: 385 | Loss: 6.83 | Tokens per second: 4852.75 | Training tokens per second (%): 17.60 | MFU (%): 25.29 | TFLOPs: 250.12
2025-05-25 17:24:44,839 - root - INFO - Time: 2025-05-25 17:24:44 | Step: 390 | Loss: 6.71 | Tokens per second: 4843.14 | Training tokens per second (%): 23.14 | MFU (%): 25.24 | TFLOPs: 249.62
2025-05-25 17:24:49,115 - root - INFO - Time: 2025-05-25 17:24:49 | Step: 395 | Loss: 7.13 | Tokens per second: 4847.70 | Training tokens per second (%): 22.83 | MFU (%): 25.26 | TFLOPs: 249.86
2025-05-25 17:24:53,407 - root - INFO - Time: 2025-05-25 17:24:53 | Step: 400 | Loss: 6.79 | Tokens per second: 4830.37 | Training tokens per second (%): 28.39 | MFU (%): 25.17 | TFLOPs: 248.96
2025-05-25 17:24:57,751 - root - INFO - Time: 2025-05-25 17:24:57 | Step: 405 | Loss: 6.82 | Tokens per second: 4771.04 | Training tokens per second (%): 13.37 | MFU (%): 24.86 | TFLOPs: 245.91
2025-05-25 17:25:02,022 - root - INFO - Time: 2025-05-25 17:25:01 | Step: 410 | Loss: 7.26 | Tokens per second: 4853.57 | Training tokens per second (%): 17.92 | MFU (%): 25.29 | TFLOPs: 250.16
2025-05-25 17:25:06,312 - root - INFO - Time: 2025-05-25 17:25:06 | Step: 415 | Loss: 6.94 | Tokens per second: 4832.23 | Training tokens per second (%): 31.84 | MFU (%): 25.18 | TFLOPs: 249.06
2025-05-25 17:25:10,580 - root - INFO - Time: 2025-05-25 17:25:10 | Step: 420 | Loss: 7.17 | Tokens per second: 4856.49 | Training tokens per second (%): 13.01 | MFU (%): 25.31 | TFLOPs: 250.31
2025-05-25 17:25:14,845 - root - INFO - Time: 2025-05-25 17:25:14 | Step: 425 | Loss: 7.31 | Tokens per second: 4861.48 | Training tokens per second (%): 10.23 | MFU (%): 25.34 | TFLOPs: 250.57
2025-05-25 17:25:19,123 - root - INFO - Time: 2025-05-25 17:25:19 | Step: 430 | Loss: 7.80 | Tokens per second: 4845.68 | Training tokens per second (%): 23.21 | MFU (%): 25.25 | TFLOPs: 249.75
