/bin/bash: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
START TIME: Sun May 25 02:40:12 CEST 2025 --sl 4096
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
/usr/bin/bash: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
/users/ahkhan/.bashrc: line 33: warning: setlocale: LC_ALL: cannot change locale (en_US.UTF-8)
INFO:root:Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=4096, batch_size=1, fused_optimizer=True, learning_rate=5e-05, lr_warmup_steps=100, training_steps=1000, logging_frequency=5, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, output_dir='/iopsstor/scratch/cscs/ahkhan/project/output/data', fp8_train=False, fp8_recipe='tensorwise', attention_backend='efficient', job_name='flash-attn-efficient')
2025-05-25 02:40:30,763 - root - INFO - Experiment args: Namespace(dataset='/capstor/store/cscs/ethz/large-sc/datasets/train_data.parquet', tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=4096, batch_size=1, fused_optimizer=True, learning_rate=5e-05, lr_warmup_steps=100, training_steps=1000, logging_frequency=5, profile=False, profile_step_start=10, profile_step_end=12, grad_max_norm=1, model_dtype='bf16', compile=False, output_dir='/iopsstor/scratch/cscs/ahkhan/project/output/data', fp8_train=False, fp8_recipe='tensorwise', attention_backend='efficient', job_name='flash-attn-efficient')
INFO:root:Setting up DataLoaders...
2025-05-25 02:40:30,763 - root - INFO - Setting up DataLoaders...
INFO:root:Setting up Model...
2025-05-25 02:40:38,652 - root - INFO - Setting up Model...
INFO:root:Starting training!
2025-05-25 02:41:14,766 - root - INFO - Starting training!
2025-05-25 02:42:12,606 - root - INFO - Step: 100 | Loss: 7.47 | Tokens per second: 6646.15 | Training tokens per second (%): 93.89 | MFU (%): 34.64 | TFLOPs: 342.55
INFO:root:Step: 105 | Loss: 7.73 | Tokens per second: 7377.07 | Training tokens per second (%): 17.91 | MFU (%): 38.45 | TFLOPs: 380.22
2025-05-25 02:42:15,435 - root - INFO - Step: 105 | Loss: 7.73 | Tokens per second: 7377.07 | Training tokens per second (%): 17.91 | MFU (%): 38.45 | TFLOPs: 380.22
INFO:root:Step: 110 | Loss: 8.33 | Tokens per second: 7294.81 | Training tokens per second (%): 25.76 | MFU (%): 38.02 | TFLOPs: 375.98
2025-05-25 02:42:18,295 - root - INFO - Step: 110 | Loss: 8.33 | Tokens per second: 7294.81 | Training tokens per second (%): 25.76 | MFU (%): 38.02 | TFLOPs: 375.98
INFO:root:Step: 115 | Loss: 7.73 | Tokens per second: 7454.04 | Training tokens per second (%): 9.98 | MFU (%): 38.85 | TFLOPs: 384.19
2025-05-25 02:42:21,095 - root - INFO - Step: 115 | Loss: 7.73 | Tokens per second: 7454.04 | Training tokens per second (%): 9.98 | MFU (%): 38.85 | TFLOPs: 384.19
INFO:root:Step: 120 | Loss: 7.93 | Tokens per second: 7310.47 | Training tokens per second (%): 26.43 | MFU (%): 38.10 | TFLOPs: 376.79
2025-05-25 02:42:23,949 - root - INFO - Step: 120 | Loss: 7.93 | Tokens per second: 7310.47 | Training tokens per second (%): 26.43 | MFU (%): 38.10 | TFLOPs: 376.79
INFO:root:Step: 125 | Loss: 8.16 | Tokens per second: 7316.97 | Training tokens per second (%): 24.73 | MFU (%): 38.13 | TFLOPs: 377.13
2025-05-25 02:42:26,801 - root - INFO - Step: 125 | Loss: 8.16 | Tokens per second: 7316.97 | Training tokens per second (%): 24.73 | MFU (%): 38.13 | TFLOPs: 377.13
INFO:root:Step: 130 | Loss: 8.71 | Tokens per second: 7385.01 | Training tokens per second (%): 17.81 | MFU (%): 38.49 | TFLOPs: 380.63
2025-05-25 02:42:29,626 - root - INFO - Step: 130 | Loss: 8.71 | Tokens per second: 7385.01 | Training tokens per second (%): 17.81 | MFU (%): 38.49 | TFLOPs: 380.63
INFO:root:Step: 135 | Loss: 7.74 | Tokens per second: 7357.31 | Training tokens per second (%): 21.95 | MFU (%): 38.34 | TFLOPs: 379.20
2025-05-25 02:42:32,463 - root - INFO - Step: 135 | Loss: 7.74 | Tokens per second: 7357.31 | Training tokens per second (%): 21.95 | MFU (%): 38.34 | TFLOPs: 379.20
INFO:root:Step: 140 | Loss: 7.37 | Tokens per second: 7442.83 | Training tokens per second (%): 11.89 | MFU (%): 38.79 | TFLOPs: 383.61
2025-05-25 02:42:35,267 - root - INFO - Step: 140 | Loss: 7.37 | Tokens per second: 7442.83 | Training tokens per second (%): 11.89 | MFU (%): 38.79 | TFLOPs: 383.61
INFO:root:Step: 145 | Loss: 7.58 | Tokens per second: 7287.81 | Training tokens per second (%): 26.10 | MFU (%): 37.98 | TFLOPs: 375.62
2025-05-25 02:42:38,130 - root - INFO - Step: 145 | Loss: 7.58 | Tokens per second: 7287.81 | Training tokens per second (%): 26.10 | MFU (%): 37.98 | TFLOPs: 375.62
INFO:root:Step: 150 | Loss: 7.89 | Tokens per second: 7358.43 | Training tokens per second (%): 19.74 | MFU (%): 38.35 | TFLOPs: 379.26
2025-05-25 02:42:40,966 - root - INFO - Step: 150 | Loss: 7.89 | Tokens per second: 7358.43 | Training tokens per second (%): 19.74 | MFU (%): 38.35 | TFLOPs: 379.26
INFO:root:Step: 155 | Loss: 7.31 | Tokens per second: 7170.81 | Training tokens per second (%): 37.10 | MFU (%): 37.37 | TFLOPs: 369.59
2025-05-25 02:42:43,875 - root - INFO - Step: 155 | Loss: 7.31 | Tokens per second: 7170.81 | Training tokens per second (%): 37.10 | MFU (%): 37.37 | TFLOPs: 369.59
INFO:root:Step: 160 | Loss: 6.82 | Tokens per second: 7326.25 | Training tokens per second (%): 22.84 | MFU (%): 38.18 | TFLOPs: 377.60
